OLDREVID,NEWREVID,USER_IS_IP,USER_IS_BOT,USER_AGE,USER_BLKED_BEFORE,USER_BLKED_EVER,USER_PAGE_ZERO_SIZE,USER_PAGE_ZERO_EN_WARNINGS,USER_PAGE_SIZE_CHANGE,USER_EDITS_TOTAL,USER_EDITS_HOUR,USER_EDITS_DAY,USER_EDITS_WEEK,USER_EDITS_MONTH,USER_EDITS_DENSITY,PAGE_AGE,PAGE_EDITS_TOTAL,PAGE_EDITS_HOUR,PAGE_EDITS_DAY,PAGE_EDITS_WEEK,PAGE_EDITS_MONTH,PAGE_EDITS_DENSITY,COMM_LEN,COMM_HAS_SECT,COMM_LEN_NO_SECT,COMM_VAND,SIZE_ARTICLE,SIZE_CHANGE_RESULT,SIZE_CHANGE_CHURN_CHARS,SIZE_CHANGE_CHURN_BLKS,HIST_REP_USER,HIST_REP_ARTICLE,HIST_REP_COUNTRY,HIST_USER_HAS_RB,HASH_REVERTED,HASH_REC_DIVERSITY,WT_NO_DELAY,WT_DELAYED,WT_DELAY_DIFF,LANG_ALL_CHAR_REP,LANG_ALL_UCASE,LANG_ALL_ALPHA,LANG_ALL_LONG_TOKEN,LANG_ALL_MARKUP,LANG_ALL_MARKUP_IMPACT,LANG_EN_PROFANE_SMALL,LANG_EN_PROFANE_SMALL_IMPACT,LANG_EN_PROFANE_BIG,LANG_EN_PROFANE_BIG_IMPACT,LANG_EN_PRONOUN,LANG_EN_PRONOUN_IMPACT,PREV_TIME_AGO,PREV_USER_IS_IP,PREV_USER_SAME,NEXT_TIME_AHEAD,NEXT_USER_IS_IP,NEXT_USER_SAME,NEXT_COMMENT_VAND,URL,VANDALISM_TYPE
308136448,326843587,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,156292991,106.0,1.0,1.0,1.0,1.0,1474462.179245,0,False,0,False,4221.0,6.0,16.0,2.0,0.0,0.0,0.134203,False,True,0.714286,0.638532,0.608974,-0.029559,2.0,0.0,1.0,11.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,8328968.0,False,False,54.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=326843587&oldid=308136448,0
327589806,327590020,True,False,390.0,False,True,1858,0.0,2846.0,3.0,3.0,3.0,3.0,3.0,130.0,215710071,1880.0,5.0,5.0,14.0,23.0,114739.399468,17,True,0,False,39642.0,42.0,41.0,1.0,1.999227,2.376364,0.130173,True,True,0.571429,0.731452,0.908711,0.17726,0.0,0.0,0.878049,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02381,79.0,False,False,53.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327590020&oldid=327589806,0
324305629,327321585,True,False,0.0,False,False,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,161473786,235.0,1.0,1.0,1.0,18.0,687122.493617,14,False,14,False,21588.0,-1336.0,2842.0,8.0,0.0,0.162577,0.131431,False,True,0.857143,0.731452,0.708271,-0.023181,651.0,0.0,0.111111,651.0,-5.0,-0.003743,-2.0,-0.001497,-3.0,-0.002246,1.0,0.000749,1385626.0,False,False,12081.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327321585&oldid=324305629,0
327068792,327529274,True,False,222308.0,False,False,5049,0.0,0.0,3.0,1.0,1.0,3.0,3.0,74102.666667,86019305,53.0,1.0,1.0,6.0,6.0,1623005.754717,17,True,0,False,2573.0,31.0,29.0,2.0,0.700116,0.700116,0.130303,True,False,0.428571,0.482257,0.607782,0.125525,2.0,0.041667,0.827586,10.0,0.0,0.0,1.0,0.032258,0.0,0.0,0.0,0.0,222115.0,False,False,6252714.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327529274&oldid=327068792,0
326927863,327089666,False,False,1110493.0,False,False,0,,,10.0,1.0,1.0,1.0,10.0,111049.3,1110493,18.0,1.0,2.0,2.0,18.0,61694.055556,16,True,0,False,2150.0,-61.0,121.0,2.0,0.0,0.0,0.008612,False,True,0.571429,0.328936,0.573464,0.244528,2.0,0.0,0.933333,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73336.0,False,False,559.0,False,True,False,http://en.wikipedia.org/w/index.php?diff=327089666&oldid=326927863,0
327790327,327995387,False,False,203895.0,False,False,0,0.0,0.0,113.0,1.0,1.0,8.0,8.0,1804.380531,95897267,252.0,1.0,1.0,9.0,10.0,380544.710317,0,False,0,False,8108.0,134.0,148.0,4.0,0.0,0.0,0.008422,False,False,0.571429,0.802818,0.548348,-0.254469,2.0,0.027027,0.792857,9.0,0.0,0.0,6.0,0.044776,3.0,0.022388,1.0,0.007463,96819.0,True,False,565399.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=327995387&oldid=327790327,0
326784965,327390963,True,False,0.0,False,False,0,0.0,767.0,1.0,1.0,1.0,1.0,1.0,0.0,137548713,3680.0,1.0,1.0,10.0,117.0,37377.367663,26,True,0,False,9831.0,39.0,38.0,1.0,0.0,0.837476,0.130862,False,True,0.857143,0.4955,0.608974,0.113474,29.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280569.0,True,False,129.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327390963&oldid=326784965,0
327231420,327231564,True,False,71043752.0,False,True,0,0.0,784.0,2.0,1.0,1.0,1.0,1.0,35521876.0,136020168,925.0,24.0,39.0,41.0,43.0,147048.83027,197,False,197,False,246.0,-58218.0,60118.0,307.0,0.0,9.968711,0.131861,False,True,0.857143,0.904478,0.708271,-0.196207,3.0,0.035211,0.446541,9.0,-190.0,-0.003264,-69.0,-0.001185,-180.0,-0.003092,-9.0,-0.000155,69.0,False,False,32.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327231564&oldid=327231420,0
327774672,327774853,True,False,78.0,False,False,0,,,2.0,2.0,2.0,2.0,2.0,39.0,268292744,973.0,2.0,2.0,5.0,22.0,275737.660843,27,True,0,False,8138.0,-3307.0,3462.0,7.0,0.0,1.176293,0.129952,False,False,0.714286,0.602286,0.708271,0.105985,2.0,0.0,0.793103,5.0,-9.0,-0.002721,-2.0,-0.000605,-7.0,-0.002117,-1.0,-0.000302,78.0,True,True,562.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=327774853&oldid=327774672,0
326804746,326909355,True,False,0.0,False,True,0,0.0,1436.0,1.0,1.0,1.0,1.0,1.0,0.0,258053467,1490.0,1.0,5.0,11.0,34.0,173190.246309,0,False,0,False,16397.0,81.0,78.0,3.0,0.0,1.504788,0.051004,False,True,0.714286,0.731452,0.840908,0.109456,2.0,0.0,0.794872,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.024691,48819.0,True,False,9.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=326909355&oldid=326804746,0
327589020,327742529,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,172698481,2068.0,1.0,5.0,22.0,67.0,83509.903772,0,False,0,False,23896.0,3.0,9.0,2.0,0.0,2.076589,0.130084,False,True,0.714286,0.638532,0.608974,-0.029559,0.0,0.0,0.666667,3.0,0.0,0.0,5.0,1.666667,1.0,0.333333,0.0,0.0,70118.0,False,False,42.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327742529&oldid=327589020,0
326754059,327149392,True,False,1118270.0,False,False,947,1.0,847.0,2.0,1.0,1.0,1.0,2.0,559135.0,212307580,1450.0,1.0,1.0,10.0,60.0,146419.02069,20,True,0,False,13145.0,-3029.0,2901.0,49.0,0.166248,0.650111,0.132539,True,True,0.857143,0.731452,0.708271,-0.023181,0.0,0.0,0.888889,8.0,-35.0,-0.011555,0.0,0.0,-3.0,-0.00099,0.0,0.0,180493.0,False,False,179.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327149392&oldid=326754059,0
327766107,327767622,False,False,26446.0,False,False,0,0.0,0.0,7.0,1.0,7.0,7.0,7.0,3778.0,3403093,1303.0,5.0,54.0,288.0,1018.0,2611.736761,27,True,0,False,34074.0,237.0,253.0,1.0,0.0,3.275347,0.008435,False,,0.428571,0.693599,0.305339,-0.38826,2.0,0.026738,0.73913,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,False,False,80.0,False,True,False,http://en.wikipedia.org/w/index.php?diff=327767622&oldid=327766107,0
327556148,327557498,False,False,721.0,False,True,0,,,2.0,2.0,2.0,2.0,2.0,360.5,139186489,147.0,5.0,12.0,12.0,14.0,946846.863946,15,True,0,False,6611.0,443.0,440.0,3.0,0.998844,1.991227,0.008442,True,False,0.428571,0.868756,0.548348,-0.320407,3.0,0.0,0.779545,10.0,0.0,0.0,2.0,0.004515,3.0,0.006772,2.0,0.004515,471.0,False,False,67.0,False,True,False,http://en.wikipedia.org/w/index.php?diff=327557498&oldid=327556148,0
324008244,327801029,True,False,41648200.0,True,True,16627,7.0,0.0,67.0,2.0,2.0,2.0,20.0,621614.925373,140886182,541.0,1.0,1.0,1.0,8.0,260418.081331,16,True,0,False,38874.0,9.0,53.0,10.0,2.488968,0.050454,0.074262,True,True,0.857143,0.731452,0.141851,-0.589601,0.0,0.16129,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735704.0,True,False,37260.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327801029&oldid=324008244,0
327443818,327641597,False,False,96.0,False,True,0,,,3.0,3.0,3.0,3.0,3.0,32.0,232391846,1436.0,1.0,1.0,15.0,21.0,161832.761838,0,False,0,False,49786.0,149.0,0.0,0.0,0.0,1.211791,0.008428,False,True,0.857143,0.868756,0.708271,-0.160485,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92496.0,False,False,52.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327641597&oldid=327443818,0
325625850,327478495,True,False,256877.0,False,False,0,,,2.0,1.0,1.0,2.0,2.0,128438.5,192945130,1068.0,1.0,1.0,1.0,11.0,180660.234082,27,True,0,False,62248.0,1.0,9.0,2.0,0.662218,0.560391,0.130359,True,True,0.857143,0.520738,0.864596,0.343858,0.0,0.0,1.0,5.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,863804.0,False,False,99.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327478495&oldid=325625850,0
326278812,327690110,True,False,8805938.0,True,True,14061,12.0,0.0,50.0,1.0,2.0,4.0,20.0,176118.76,198661222,302.0,1.0,1.0,1.0,3.0,657818.615894,0,False,0,False,9037.0,26.0,26.0,1.0,0.631897,0.0,0.130011,True,True,0.857143,0.731452,0.708271,-0.023181,5.0,0.125,0.615385,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038462,654948.0,True,False,7107.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327690110&oldid=326278812,0
326974352,326974498,True,False,87813.0,False,False,888,0.0,0.0,8.0,5.0,5.0,8.0,8.0,10976.625,221911044,2100.0,6.0,10.0,34.0,61.0,105671.925714,0,False,0,False,50693.0,17.0,48.0,2.0,0.869226,4.389888,0.074282,True,False,0.571429,0.287614,0.508999,0.221385,0.0,0.0,0.909091,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,True,True,742.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=326974498&oldid=326974352,0
326776838,326778307,True,False,616.0,False,False,0,0.0,767.0,4.0,4.0,4.0,4.0,4.0,154.0,254285236,2110.0,2.0,2.0,4.0,11.0,120514.329858,0,False,0,False,14163.0,16.0,16.0,1.0,0.0,0.791557,0.134359,False,True,0.714286,0.287614,0.335815,0.048201,5.0,1.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,501.0,True,True,1048.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=326778307&oldid=326776838,0
304744439,327954199,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,71962917,41.0,1.0,1.0,1.0,1.0,1755193.097561,25,False,25,False,1536.0,7.0,45.0,4.0,0.0,0.0,0.131397,False,False,0.857143,0.287614,0.508999,0.221385,0.0,0.0,0.923077,12.0,0.0,0.0,2.0,0.285714,0.0,0.0,0.0,0.0,10380527.0,True,False,5311.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=327954199&oldid=304744439,0
327731477,327733411,False,False,0.0,False,False,0,0.0,8790.0,1.0,1.0,1.0,1.0,1.0,0.0,157787792,136.0,4.0,4.0,7.0,8.0,1160204.352941,14,True,0,False,8070.0,473.0,444.0,29.0,0.0,0.446946,0.008441,False,,0.428571,0.868756,0.125868,-0.742888,3.0,0.149051,0.831081,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002114,584.0,False,False,15.0,False,True,False,http://en.wikipedia.org/w/index.php?diff=327733411&oldid=327731477,0
327961792,327961983,True,False,77.0,False,False,0,0.0,2049.0,2.0,2.0,2.0,2.0,2.0,38.5,218942445,805.0,2.0,2.0,4.0,16.0,271978.192547,0,False,0,False,4484.0,0.0,10.0,2.0,0.0,1.020066,0.129036,False,True,0.714286,0.638532,0.608974,-0.029559,0.0,0.0,0.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,True,True,44.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327961983&oldid=327961792,0
327183162,327221648,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,17813064,1121.0,1.0,17.0,101.0,331.0,15890.333631,18,True,0,False,48853.0,49.0,47.0,2.0,0.0,3.213839,0.102706,False,False,0.714286,0.626212,0.708271,0.082059,0.0,0.0,0.808511,8.0,0.0,0.0,5.0,0.102041,0.0,0.0,1.0,0.020408,16104.0,False,False,44.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327221648&oldid=327183162,0
319409193,326810996,True,False,688303.0,False,False,950,1.0,1421.0,3.0,2.0,2.0,2.0,3.0,229434.333333,148524663,79.0,1.0,1.0,1.0,1.0,1880059.025316,0,False,0,False,3337.0,275.0,273.0,3.0,0.331414,0.0,0.134368,True,True,0.857143,0.478513,0.708271,0.229757,2.0,0.004785,0.765568,11.0,1.0,0.003636,0.0,0.0,0.0,0.0,0.0,0.0,3318655.0,False,False,20.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=326810996&oldid=319409193,0
323527482,327262282,True,False,86249789.0,False,False,0,0.0,1105.0,3.0,1.0,1.0,1.0,1.0,28749929.666667,95452983,95.0,1.0,1.0,1.0,2.0,1004768.242105,0,False,0,False,3762.0,159.0,154.0,5.0,0.0,0.0,0.131684,False,True,0.857143,0.602286,0.708271,0.105985,2.0,0.801724,0.753247,6.0,0.0,0.0,5.0,0.031447,3.0,0.018868,4.0,0.025157,1691088.0,True,False,52.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327262282&oldid=323527482,0
327340278,327340349,True,False,319.0,False,False,0,0.0,338.0,8.0,8.0,8.0,8.0,8.0,39.875,244269192,351.0,8.0,8.0,8.0,12.0,695923.623932,16,True,0,False,5247.0,-79.0,109.0,6.0,0.0,0.0,0.160402,False,,0.285714,0.602286,0.908711,0.306425,2.0,0.214286,0.823529,4.0,-3.0,-0.037975,6.0,0.075949,1.0,0.012658,1.0,0.012658,27.0,True,True,39.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327340349&oldid=327340278,0
327766508,327768769,False,False,0.0,False,False,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,194420484,870.0,4.0,4.0,7.0,13.0,223471.82069,23,True,0,False,18689.0,30.0,29.0,1.0,0.0,1.117892,0.008435,False,True,0.714286,0.602047,0.440779,-0.161267,2.0,0.04,0.862069,7.0,0.0,0.0,0.0,0.0,1.0,0.033333,0.0,0.0,814.0,False,False,44.0,False,True,False,http://en.wikipedia.org/w/index.php?diff=327768769&oldid=327766508,0
326435824,326898183,True,False,5529493.0,False,False,1189,0.0,0.0,9.0,1.0,1.0,3.0,5.0,614388.111111,90709146,99.0,1.0,1.0,3.0,3.0,916254.0,14,True,0,False,4190.0,-2.0,10.0,2.0,0.0,0.0,0.104288,False,True,0.714286,0.638532,0.840908,0.202376,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207609.0,True,False,14.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=326898183&oldid=326435824,0
313333924,327605520,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,145455968,230.0,1.0,1.0,1.0,1.0,632417.252174,0,False,0,False,14069.0,97.0,96.0,1.0,0.0,0.0,0.13148,False,True,0.857143,0.478513,0.908711,0.430198,2.0,0.051948,0.802083,11.0,0.0,0.0,0.0,0.0,2.0,0.020619,2.0,0.020619,6293836.0,False,False,34137.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327605520&oldid=313333924,0
327848651,327863307,True,False,56747859.0,True,True,18051,4.0,795.0,115.0,3.0,3.0,8.0,8.0,493459.643478,207952561,2966.0,1.0,5.0,20.0,56.0,70112.12441,20,True,0,False,24958.0,90.0,88.0,2.0,1.197628,4.043181,0.129678,True,False,0.714286,0.731452,0.957912,0.226461,2.0,0.013889,0.818182,9.0,0.0,0.0,5.0,0.055556,2.0,0.022222,0.0,0.0,8420.0,False,False,64.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327863307&oldid=327848651,0
326788911,326789095,True,False,23252741.0,False,False,1496,1.0,900.0,15.0,3.0,3.0,3.0,3.0,1550182.733333,253389629,2942.0,4.0,4.0,26.0,98.0,86128.35792,28,True,0,False,28870.0,97.0,96.0,1.0,0.0,5.007068,0.1345,False,False,0.428571,0.38367,0.763687,0.380017,7.0,0.0,0.770833,10.0,0.0,0.0,9.0,0.092784,1.0,0.010309,1.0,0.010309,62.0,True,True,90.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=326789095&oldid=326788911,0
316460617,326792684,True,False,23523059.0,True,True,14038,6.0,0.0,46.0,1.0,2.0,2.0,3.0,511370.847826,117654332,107.0,1.0,1.0,1.0,1.0,1099573.196262,20,True,0,False,4862.0,15.0,13.0,2.0,0.0,0.0,0.134472,False,False,0.714286,0.520738,0.608974,0.088236,2.0,0.166667,0.923077,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618659.0,False,False,126.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=326792684&oldid=316460617,0
327684651,327693478,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,244430779,407.0,3.0,3.0,4.0,13.0,600567.02457,20,True,0,False,5959.0,46.0,45.0,1.0,0.0,0.068359,0.130018,False,True,0.857143,0.38367,0.440779,0.057109,2.0,0.0,0.777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,True,False,244.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327693478&oldid=327684651,0
326874344,326906845,True,False,25889.0,False,False,0,,,2.0,1.0,2.0,2.0,2.0,12944.5,192700778,308.0,1.0,49.0,50.0,50.0,625651.876623,49,True,0,False,13311.0,77.0,76.0,1.0,0.0,5.764351,0.133144,False,False,0.857143,0.478513,0.513747,0.035233,2.0,0.061538,0.855263,9.0,0.0,0.0,0.0,0.0,1.0,0.012987,0.0,0.0,20991.0,False,False,13313.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=326906845&oldid=326874344,0
327576465,327600206,True,False,2916176.0,False,False,0,0.0,764.0,2.0,1.0,1.0,1.0,1.0,1458088.0,253581664,4408.0,1.0,7.0,13.0,110.0,57527.600726,14,True,0,False,24579.0,-3959.0,4073.0,17.0,0.009288,4.465954,0.130154,True,True,0.857143,0.731452,0.840908,0.109456,2.0,0.023256,0.826923,7.0,-7.0,-0.001768,-9.0,-0.002273,-16.0,-0.004041,0.0,0.0,9807.0,False,False,15.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327600206&oldid=327576465,0
315434057,327479269,True,False,5338301.0,False,True,2165,1.0,0.0,10.0,1.0,1.0,1.0,2.0,533830.1,139793056,98.0,1.0,1.0,1.0,1.0,1426459.755102,34,True,0,False,8874.0,24.0,24.0,1.0,0.0,0.0,0.130365,False,True,0.857143,0.731452,0.708271,-0.023181,0.0,0.05,0.833333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395969.0,True,False,10512.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327479269&oldid=315434057,0
324341991,327802431,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,162334215,391.0,1.0,1.0,1.0,4.0,415177.02046,0,False,0,False,20291.0,2.0,1.0,1.0,0.0,0.0,0.129894,False,False,0.857143,0.638532,0.761514,0.122982,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581749.0,False,False,524572.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=327802431&oldid=324341991,0
327178936,327179066,False,False,54.0,False,False,0,0.0,591.0,2.0,2.0,2.0,2.0,2.0,27.0,258481199,1579.0,2.0,2.0,10.0,35.0,163699.302723,27,True,0,False,21102.0,-499.0,639.0,11.0,0.0,1.448541,0.008565,False,True,0.714286,0.868756,0.957912,0.089157,2.0,0.0,0.814286,7.0,-3.0,-0.006012,0.0,0.0,0.0,0.0,0.0,0.0,54.0,False,True,30.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327179066&oldid=327178936,0
327316425,327316487,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,128228954,613.0,6.0,8.0,8.0,8.0,209182.632953,0,False,0,False,10072.0,58.0,57.0,1.0,0.0,0.0,0.102561,False,False,0.857143,0.602286,0.116294,-0.485992,2.0,1.0,0.789474,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017241,22.0,True,False,75.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=327316487&oldid=327316425,0
326360645,327671757,True,False,33850787.0,False,False,4857,5.0,0.0,17.0,1.0,1.0,1.0,2.0,1991222.764706,255880711,1238.0,1.0,1.0,2.0,10.0,206688.781099,0,False,0,False,24298.0,42.0,41.0,1.0,0.0,0.0,0.129914,False,True,0.857143,0.731452,0.908711,0.17726,2.0,0.121212,0.804878,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600643.0,False,False,7987.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327671757&oldid=326360645,0
327654735,327677726,True,False,119577824.0,True,True,17426,7.0,1682.0,116.0,2.0,2.0,2.0,6.0,1030843.310345,257627775,824.0,1.0,4.0,15.0,23.0,312655.066748,45,True,0,False,19911.0,34.0,33.0,1.0,0.0,1.739898,0.102258,False,True,0.857143,0.38367,0.763687,0.380017,4.0,0.52381,0.636364,6.0,0.0,0.0,0.0,0.0,1.0,0.029412,0.0,0.0,10817.0,True,False,51.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327677726&oldid=327654735,0
326953522,326953673,True,False,-12440093.0,False,False,0,0.0,0.0,,,,,,,1258736104,,,,,,,27,True,0,False,,,0.0,0.0,0.0,0.0,0.133825,False,,0.857143,0.638532,0.608974,-0.029559,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,http://en.wikipedia.org/w/index.php?diff=326953673&oldid=326953522,0
327357532,327364817,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,257389465,1970.0,6.0,7.0,33.0,61.0,130654.550761,22,True,0,False,22351.0,152.0,151.0,1.0,0.0,1.887632,0.122291,False,False,0.714286,0.478513,0.832716,0.354203,2.0,0.008333,0.794702,8.0,0.0,0.0,1.0,0.006579,1.0,0.006579,0.0,0.0,2676.0,False,False,229.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327364817&oldid=327357532,0
322660251,327486516,True,False,20994714.0,True,True,7654,3.0,2026.0,13.0,1.0,1.0,1.0,3.0,1614978.0,146772122,361.0,1.0,1.0,1.0,2.0,406570.975069,58,False,58,False,61.0,-13106.0,13107.0,127.0,0.295295,0.0,0.130375,True,True,0.714286,0.904478,0.908711,0.004233,2.0,0.047619,0.875,15.0,-81.0,-0.00618,-38.0,-0.002899,-29.0,-0.002213,-1.0,-7.6e-05,2208612.0,False,False,21.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327486516&oldid=322660251,0
327168253,327168472,True,False,50134677.0,False,False,0,0.0,816.0,6.0,2.0,4.0,4.0,4.0,8355779.5,6800305,532.0,2.0,6.0,18.0,250.0,12782.528195,0,False,0,False,19727.0,12.0,12.0,1.0,0.0,0.189847,0.102835,False,True,0.571429,0.376601,0.608974,0.232373,0.0,0.222222,0.75,5.0,0.0,0.0,1.0,0.083333,2.0,0.166667,0.0,0.0,78.0,True,True,39.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327168472&oldid=327168253,0
327988723,328081068,True,False,47865820.0,False,False,2354,1.0,1680.0,7.0,1.0,1.0,1.0,1.0,6837974.285714,150499904,381.0,1.0,3.0,3.0,8.0,395012.871391,17,True,0,False,6557.0,8.0,8.0,1.0,0.0,0.0,0.046053,False,True,0.714286,0.638532,0.608974,-0.029559,2.0,0.142857,0.875,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51638.0,False,False,92.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=328081068&oldid=327988723,0
327457184,327457360,False,False,869.0,False,True,0,,,4.0,4.0,4.0,4.0,4.0,217.25,168736866,3277.0,2.0,4.0,12.0,99.0,51491.26213,5,False,5,False,24555.0,2.0,8.0,2.0,0.998607,2.292285,0.008462,True,False,0.714286,0.34074,0.201813,-0.138926,0.0,0.0,0.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,False,True,5462.0,False,False,False,http://en.wikipedia.org/w/index.php?diff=327457360&oldid=327457184,0
327396553,327399138,True,False,0.0,False,False,0,0.0,899.0,1.0,1.0,1.0,1.0,1.0,0.0,99445376,1312.0,3.0,5.0,34.0,103.0,75796.780488,0,False,0,False,11666.0,590.0,584.0,6.0,0.0,7.205696,0.130804,False,True,0.857143,0.731452,0.708271,-0.023181,2.0,0.052516,0.782534,11.0,1.0,0.001695,0.0,0.0,5.0,0.008475,0.0,0.0,1201.0,False,False,427.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327399138&oldid=327396553,0
327735729,327736295,False,False,464.0,False,True,0,,,4.0,4.0,4.0,4.0,4.0,116.0,255391411,7002.0,4.0,8.0,19.0,90.0,36474.066124,0,False,0,False,92882.0,29.0,61.0,2.0,0.0,2.24841,0.008439,False,,0.142857,0.868756,0.908711,0.039956,20.0,0.0,0.377778,21.0,-1.0,-0.034483,15.0,0.517241,3.0,0.103448,1.0,0.034483,168.0,False,True,83.0,False,True,False,http://en.wikipedia.org/w/index.php?diff=327736295&oldid=327735729,0
327527502,327527635,True,False,109.0,False,False,0,0.0,1675.0,2.0,2.0,2.0,2.0,2.0,54.5,178410854,814.0,3.0,3.0,3.0,25.0,219177.953317,0,False,0,False,26736.0,4.0,4.0,1.0,0.0,0.061675,0.102201,False,True,0.571429,0.638532,0.608974,-0.029559,0.0,1.0,1.0,4.0,0.0,0.0,5.0,1.25,0.0,0.0,0.0,0.0,44.0,False,False,21.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=327527635&oldid=327527502,0
327045568,327676285,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,273108755,2687.0,1.0,1.0,16.0,58.0,101640.772237,21,True,0,False,64110.0,0.0,8.0,2.0,0.0,2.227409,0.129922,False,False,0.571429,0.175375,0.403958,0.228583,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304099.0,False,False,43.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=327676285&oldid=327045568,0
